Genes	Bc24	Ch40.3	Ch40	Ss30	Ss30.1	Bc12	Bc18	Ss30.2	Bc18.1	Bc12.1	Ch22	Ch22.1	Ch40.1	Ch22.2	Bc24.1	Ch22.3	Ch40.2	zero-counter
AT1G31540	11.298635406734242	10.637530551525307	10.371776644337924	6.409390936137703	6.807354922057604	10.1331422124006	10.507794640198696	7.417852514885897	10.319672120946997	10.369597346278676	10.3297963382207	10.29232163280204	10.429406741513981	10.453270634010622	11.189206834597023	10.49585502688717	10.606405212697783	0
AT1G31550	10.263269200372662	7.426264754702097	7.971543553950772	7.857980995127572	7.339850002884624	9.162391328756906	8.59618975614441	7.857980995127572	7.988684686772165	9.197216693110052	7.826548487290915	7.906890595608518	7.9829935746943095	8.665335917185175	10.363039630256514	8.710806433699354	7.426264754702097	0
AT1G31730	11.290594888082573	9.4655664048094	9.517669388133813	7.9829935746943095	8.0	9.487840033823053	10.113742166049187	8.731319031025064	9.584962500721156	9.902375114486023	9.96289600533726	10.044394119358452	9.658211482751797	10.075479149488014	11.280190792216905	10.001408194392805	9.509775004326936	0
AT1G31780	10.192292814470768	8.044394119358454	8.204571144249204	6.129283016944966	5.807354922057604	8.546894459887637	8.83605035505807	6.930737337562888	8.224001674198105	9.066089190457774	8.800899899920305	8.714245517666122	8.159871336778389	8.550746785383243	10.152284842306582	8.43879185257826	8.189824558880018	0
AT1G31810	9.517669388133813	7.672425341971495	7.813781191217037	6.0443941193584525	6.539158811108031	7.807354922057604	8.280770770130601	6.554588851677637	8.092757140919852	8.194756854422247	8.108524456778168	8.169925001442312	7.832890014164741	8.238404739325079	9.257387842692651	8.330916878114618	7.74819284958946	0
AT1G31812	10.032045726930807	9.915879378835774	10.0566377151132	7.768184324776926	8.113742166049189	11.696098170955866	11.446049406716552	8.550746785383243	11.166790750718178	11.961811408087163	10.842350343413806	10.923327485419192	10.107217075591382	10.767356854125683	9.715961990255146	10.709945380232496	9.952741247186488	0
AT1G31817	8.049848549450562	7.129283016944966	7.1996723448363635	5.459431618637297	5.7004397181410935	7.247927513443584	7.754887502163467	5.930737337562888	7.459431618637298	7.665335917185176	7.4998458870832065	7.6147098441152075	7.189824558880018	7.6293566200796095	8.108524456778168	7.754887502163467	6.94251450533924	0
AT1G31820	9.211888294546004	8.59618975614441	8.784634845557521	6.247927513443584	6.209453365628951	9.03342300153745	10.060695931687556	6.507794640198697	9.285402218862247	9.451211111832327	8.665335917185175	8.577428828035746	8.707359132080883	8.174925682500678	9.278449458220482	8.164906926675688	8.83605035505807	0
AT1G31830	9.197216693110052	8.016808287686555	7.693486957499325	6.870364719583406	6.475733430966398	8.262094845370179	8.060695931687555	7.257387842692652	7.507794640198697	8.409390936137703	8.179909090014933	8.280770770130601	7.78135971352466	8.257387842692651	9.076815597050832	8.271463027904375	7.8765169465649985	0
AT1G31870	9.057991722759175	8.060695931687555	8.066089190457772	6.7279204545632	6.977279923499918	8.169925001442312	8.396604781181859	7.294620748891628	7.6293566200796095	8.344295907915816	8.174925682500678	8.348728154231077	7.924812503605782	8.366322214245816	9.174925682500678	8.209453365628951	8.038918989292304	0
AT1G31910	11.717676423066393	10.989394499844732	10.923327485419192	8.744833837499545	8.758223214726723	10.602698865017963	11.418906731257902	9.377210530388552	10.696967526234287	10.982993574694312	11.227615943414225	11.23421867823847	10.94397991434374	11.287135186086704	11.60130652612184	11.314016703901355	10.94104760634058	0
AT1G31930	10.891024190149498	11.014020470314934	10.306061689428342	11.81977993183848	12.013671614058635	8.447083226209653	9.413627929024171	11.991876099003415	8.988684686772164	8.625708843064466	9.43254190038826	9.509775004326936	10.236014191900084	9.38586240064146	11.11309098344238	9.394462694610317	11.037546953962178	0
AT1G32090	9.65642486327778	7.888743248898258	7.247927513443584	7.78135971352466	8.076815597050832	7.266786540694902	6.357552004618085	8.661778097771986	6.087462841250338	7.57742882803575	7.658211482751795	7.794415866350106	7.2288186904958796	7.118941072723508	9.477758266443887	7.0443941193584525	8.049848549450562	0
AT1G32130	11.148476582178278	10.177419537989236	9.974414589805528	8.985841937003341	8.974414589805528	9.879583249612784	10.186114239541645	9.084808387804364	9.4757334309664	10.047123912114026	10.116343961237467	10.139551352398792	10.032045726930807	10.211888294546004	11.196602126523173	10.096715154488537	10.101975670949233	0
AT1G32230	12.958915156091347	13.126381830542641	13.03342300153745	10.530406337099068	10.726218159332197	11.843921051289037	11.95637615724967	11.058668250340572	11.4893462407191	12.041316915829446	12.639566818681828	12.680139717763169	13.023754353299415	12.651724433108065	12.929998062609027	12.624338545312984	13.15497629062574	0
AT1G32330	8.700439718141093	7.312882955284356	7.285402218862249	5.459431618637297	5.6438561897747235	7.348728154231077	7.247927513443584	6.169925001442312	6.6147098441152075	7.6794800995054455	7.554588851677637	7.434628227636725	7.434628227636725	7.761551232444479	8.768184324776927	7.491853096329675	7.294620748891628	0
AT1G32340	9.357552004618084	8.08214904135387	8.174925682500678	5.906890595608518	6.108524456778168	8.179909090014933	8.426264754702098	7.055282435501191	7.546894459887637	8.321928094887364	8.569855608330947	8.672425341971495	8.134426320220928	8.679480099505446	9.240791332161956	8.668884984266247	8.016808287686555	0
AT1G32360	9.124121311829187	7.539158811108031	7.94251450533924	6.303780748177103	5.832890014164741	7.9829935746943095	8.219168520462162	6.3750394313469245	7.4998458870832065	8.39231742277876	7.894817763307944	8.049848549450562	7.888743248898258	8.129283016944967	9.204571144249202	7.7279204545632	7.475733430966398	0
AT1G32400	10.953468962228847	9.707359132080883	9.622051819456377	8.266786540694902	8.784634845557521	9.773139206719689	9.897845456005511	9.136991112080231	9.39660478118186	10.127994320976391	9.754887502163466	9.840777923595054	9.684748620421626	9.859534786382653	10.858758099935422	9.879583249612784	9.794415866350104	0
AT1G32460	9.527477006060396	9.965784284662089	9.786269627648467	10.20334800297976	9.974414589805528	8.758223214726723	9.459431618637296	10.181152256865566	9.038918989292304	8.546894459887637	9.243173983472953	9.296916206879287	9.700439718141093	9.036173612553485	9.550746785383243	8.823367240046235	10.04575966138268	0
AT1G32490	10.460455896309638	8.62935662007961	8.915879378835774	6.870364719583406	6.954196310386875	9.002815015607053	9.157346935362844	7.409390936137703	8.864186144654278	9.25502856981873	9.25974326369078	9.167418145831736	8.820178962415188	9.381542951184583	10.405141463136344	9.243173983472953	8.79766152585376	0
AT1G32500	10.290018846932618	8.442943495848729	8.366322214245816	6.303780748177103	6.0	9.862637357558793	10.109830654278793	6.94251450533924	9.436711542137212	10.224001674198103	8.906890595608518	8.854868383260236	8.330916878114618	8.73470962022584	10.172427508645482	8.696967526234287	8.422064766172811	0
AT1G32530	10.376125389276174	9.34207466799914	9.231221180711186	8.388017285345137	8.599912842187129	8.654636028527968	9.400879436282183	8.848622940429339	8.78135971352466	8.876516946565	9.4241662888181	9.405141463136344	9.231221180711186	9.266786540694902	10.421012855779226	9.204571144249202	9.269126679149418	0
AT1G32640	11.638435913990474	10.053925881531104	9.681238411777805	8.832890014164743	8.73809225962049	10.38586240064146	9.862637357558793	9.129283016944965	9.426264754702098	9.987264012072536	9.643856189774723	9.681238411777805	9.712527000439824	10.184875342908283	11.66266837551754	10.216745858195306	10.00842862207058	0
AT1G32750	10.734709620225836	9.987264012072536	9.933690654952233	8.303780748177102	8.071462362556622	9.729620743553038	9.853309555403674	8.689997971419446	9.451211111832327	9.932214751968383	9.98584193700334	9.9901039638575	9.802516365121225	9.897845456005511	10.778898476008377	9.978710459106358	9.89178370321831	0
AT1G32790	11.584962500721154	10.555547771647065	10.376125389276174	9.688250309133178	9.774787059601174	10.219168520462162	10.838416075797337	10.059344460824423	10.178664851006472	10.560332834212444	10.538188932052421	10.557463701597824	10.405141463136344	10.480790201095816	11.561287945164828	10.526499239136566	10.490850876740296	0
AT1G32810	9.491853096329674	8.569855608330947	8.584962500721156	5.8826430493618425	6.066089190457772	8.73470962022584	8.951284714966974	6.8826430493618425	8.370687406807217	8.778077129535358	9.142107057302551	9.068778277985412	8.658211482751796	9.250298417906333	9.643856189774723	9.164906926675688	8.60733031374961	0
AT1G32870	9.129283016944965	8.703903573444663	8.658211482751796	7.507794640198697	7.1996723448363635	7.60733031374961	8.219168520462162	8.049848549450562	7.721099188707186	7.936637939002571	8.271463027904375	8.199672344836364	8.479780264029099	8.348728154231077	9.25974326369078	8.266786540694902	8.693486957499324	0
AT1G32920	9.187352073200497	11.122180901259751	10.50481898763284	12.055960234452295	11.820577882655776	5.754887502163467	6.569855608330947	11.921097088106793	7.098032082960527	6.658211482751795	8.08214904135387	7.960001932068081	10.499845887083207	8.535275376620802	9.652844973001981	8.554588851677638	11.121533517340033	0
AT1G32940	11.584962500721154	12.541096615349526	12.123798091251855	9.753216749178957	9.829722735086056	7.761551232444479	8.409390936137703	10.456354415108287	8.262094845370179	7.894817763307944	10.635718120331047	10.684748620421626	12.127994320976393	9.799281621521924	11.7714894695006	9.786269627648467	12.531137741444715	0
AT1G33050	11.161761743304675	10.25974326369078	10.277287400130355	8.366322214245816	8.721099188707186	9.824958740528524	10.642051692927977	9.262094845370179	10.333155350310617	10.24555270625568	10.4189067312579	10.376125389276174	10.277287400130355	10.43879185257826	11.057314877782703	10.4231159101471	10.231221180711186	0
AT1G33110	11.471675214392045	10.338736382573916	9.870364719583405	10.970105890612183	11.092096414990792	10.335390354693924	11.237209960755024	11.521600439723727	10.991521846075695	10.691743519171276	8.59618975614441	8.640244936222345	9.787902559391432	8.985841937003341	11.64700863844165	9.03342300153745	10.28886607416582	0
AT1G33120	9.607330313749609	8.960001932068081	9.169925001442312	6.954196310386875	6.78135971352466	8.826548487290914	9.649256177517314	7.658211482751795	9.002815015607053	9.184875342908283	9.409390936137704	9.513727595952435	9.105908508571158	9.618385502258606	9.326429487122304	9.575539246834529	8.92184093707449	0
AT1G33140	9.243173983472953	9.511752653767381	9.774787059601174	7.366322214245817	7.636624620543648	9.20945336562895	10.208234358339787	8.016808287686555	9.390168956200183	9.69522829149575	10.171176797651773	10.237209960755024	9.78463484555752	10.395534135462302	9.068778277985412	10.44086916761087	9.537218400538595	0
AT1G33230	8.876516946565	7.754887502163467	7.768184324776926	5.672425341971495	5.906890595608518	8.396604781181859	8.108524456778168	7.149747119504683	7.442943495848727	8.686500527183219	8.209453365628951	8.060695931687555	7.6293566200796095	8.129283016944967	8.76487159073609	8.124121311829187	7.741466986401146	0
AT1G33250	9.932214751968383	7.686500527183218	7.870364719583406	6.807354922057604	7.219168520462161	7.6438561897747235	8.897845456005511	7.247927513443584	8.479780264029099	8.098032082960527	8.169925001442312	8.071462362556622	7.971543553950772	8.308339030139408	9.640244936222343	8.312882955284357	7.94251450533924	0
AT1G33360	9.501837184902298	7.870364719583406	7.569855608330947	7.434628227636725	7.467605550082997	7.392317422778762	7.3750394313469245	7.994353436858858	6.977279923499918	7.754887502163467	7.807354922057604	7.845490050944375	7.636624620543648	7.912889336229964	9.614709844115207	7.870364719583406	8.005624549193879	0
AT1G33390	9.154818109052103	8.915879378835774	9.052568050804153	6.459431618637298	7.531381460516312	7.1996723448363635	8.483815777264255	7.658211482751795	7.813781191217037	7.507794640198697	9.310612781659527	9.337621901992508	9.049848549450562	9.614709844115207	9.03342300153745	9.599912842187127	8.968666793195208	0
AT1G33490	8.985841937003341	8.139551352398794	8.108524456778168	6.491853096329675	7.2384047393250786	8.794415866350105	8.422064766172811	7.8826430493618425	7.86418614465428	9.057991722759175	8.523561956057014	8.430452551665532	8.129283016944967	8.588714635582264	9.060695931687556	8.447083226209653	8.092757140919852	0
AT1G33520	9.727920454563199	7.954196310386875	8.169925001442312	5.247927513443585	5.426264754702097	8.774787059601174	8.879583249612784	6.321928094887363	8.299208018387281	8.72451385311995	8.665335917185175	8.611024797307353	8.144658242831882	8.543031820255237	9.787902559391432	8.581200581924957	7.994353436858858	0
AT1G33590	13.568668693380506	11.109177703355273	11.00982861736811	12.516684949309608	11.986197587206275	10.451211111832327	10.52552080909507	12.365775635326269	10.181152256865566	10.79603960882977	11.198445041452363	11.166163082646113	11.000704269011248	11.650603022215307	13.748402528398184	11.617926556798752	11.10459875356437	0
AT1G33600	11.773963368433556	11.673750739438065	11.555547771647065	12.038918989292302	12.211279947482009	9.519636252843213	10.411510988012072	12.213104219641904	10.142107057302551	9.766528908598863	11.420486612825774	11.445014845868425	11.533329732305837	11.466586337719244	11.960725994839056	11.394462694610315	11.650154213675096	0
AT1G33980	10.163649676015824	8.661778097771986	8.754887502163468	7.515699838284043	7.794415866350106	8.72451385311995	8.98299357469431	8.005624549193879	8.361943773735241	8.954196310386875	8.94251450533924	9.036173612553485	8.672425341971495	8.994353436858859	10.167418145831736	8.90388184573618	8.661778097771986	0
AT1G34030	9.64565843240871	9.090112419664287	9.219168520462162	7.426264754702097	7.531381460516312	8.948367231584678	9.94251450533924	7.839203788096943	9.169925001442312	9.533329732305834	9.550746785383243	9.665335917185175	9.134426320220928	9.627533884472793	9.4797802640291	9.663558104217273	9.172427508645482	0
AT1G34190	10.808964174919259	10.019590728357883	10.026523442519766	8.654636028527968	8.968666793195208	9.513727595952435	10.122827994807666	9.082149041353869	9.394462694610317	9.81698362325538	9.794415866350104	9.689997971419444	9.936637939002573	9.879583249612784	10.918863237274596	9.89633240390994	10.044394119358452	0
AT1G34200	8.682994583681682	7.774787059601174	7.851749041416057	6.247927513443584	5.954196310386875	7.6438561897747235	8.43879185257826	6.794415866350106	7.90086680798075	7.658211482751795	8.005624549193879	8.092757140919852	7.74819284958946	8.022367813028454	8.700439718141093	8.243173983472952	7.86418614465428	0
AT1G34220	10.323054760341646	8.997179480937621	9.019590728357883	7.4998458870832065	7.8826430493618425	8.857980995127571	8.710806433699354	8.03342300153745	8.348728154231077	9.157346935362844	9.019590728357883	8.945443836377912	8.957102041562287	8.867278739709663	10.462502272597265	8.823367240046235	9.005624549193879	0
AT1G34260	9.59245703726808	9.667111542075027	9.54882190845875	6.169925001442312	6.569855608330947	8.842350343413807	9.036173612553485	7.129283016944966	8.588714635582264	8.965784284662089	9.586839787961829	9.605479518061667	9.511752653767381	9.659995892429976	9.52552080909507	9.54496443278924	9.627533884472793	0
AT1G34300	10.302638923787553	9.049848549450562	9.095397022792556	7.339850002884624	7.392317422778762	8.573647187493322	9.301496194982551	8.144658242831882	8.475733430966399	8.60733031374961	9.543031820255237	9.5980525001616	9.368506461507694	9.383704292474054	10.210671343785624	9.350939181546432	9.005624549193879	0
AT1G34315	6.189824558880018	7.672425341971495	7.2384047393250786	8.73470962022584	8.968666793195208	7.554588851677637	6.918863237274595	9.250298417906333	6.066089190457772	7.693486957499325	7.348728154231077	7.3750394313469245	7.321928094887363	7.169925001442312	5.977279923499918	7.055282435501191	7.400879436282184	0
AT1G34320	10.144658242831882	9.501837184902298	9.204571144249202	6.6147098441152075	6.149747119504683	9.640244936222343	9.64745842645492	7.562242424221072	9.011227255423254	9.935165049603697	9.771489469500601	9.791162888555018	9.257387842692651	9.65642486327778	10.087462841250339	9.571752643503547	9.4241662888181	0
AT1G34340	8.714245517666122	8.43879185257826	8.546894459887637	6.189824558880018	6.169925001442312	8.417852514885897	8.280770770130601	7.2384047393250786	7.400879436282184	8.897845456005511	9.090112419664287	9.105908508571158	8.43879185257826	8.957102041562287	8.714245517666122	8.906890595608518	8.447083226209653	0
AT1G34370	10.969386521342281	10.486835021563051	10.131856960608793	9.668884984266247	9.64745842645492	8.906890595608518	9.087462841250339	9.957102041562287	8.523561956057014	9.118941072723509	10.088788238716909	10.096715154488537	10.125413470483316	10.016808287686557	11.030667136246944	9.918863237274595	10.553629293916364	0
AT1G34430	9.977279923499916	6.339850002884624	6.754887502163467	5.523561956057013	5.28540221886225	9.271463027904376	9.18239435340453	6.6865005271832185	8.778077129535358	9.556506054671928	8.066089190457772	7.988684686772165	7.03342300153745	7.924812503605782	9.663558104217273	8.027905996569885	6.672425341971495	0
AT1G34550	9.49585502688717	7.8826430493618425	8.027905996569885	5.426264754702097	5.247927513443585	8.238404739325079	8.519636252843213	6.321928094887363	8.224001674198105	8.622051819456376	8.455327220304559	8.491853096329674	7.820178962415187	8.672425341971495	9.262094845370179	8.707359132080883	7.826548487290915	0
AT1G34630	8.562242424221072	7.108524456778168	6.94251450533924	6.189824558880018	6.820178962415187	7.266786540694902	7.988684686772165	7.149747119504683	7.294620748891628	7.247927513443584	7.584962500721157	7.636624620543648	6.965784284662088	7.651051691178927	8.581200581924957	7.434628227636725	7.1996723448363635	0
AT1G34780	7.924812503605782	6.794415866350106	6.832890014164741	6.0223678130284535	6.303780748177103	8.164906926675688	7.554588851677637	6.0223678130284535	7.459431618637298	8.326429487122303	7.266786540694902	7.066089190457772	6.930737337562888	7.0223678130284535	8.038918989292304	7.3750394313469245	6.930737337562888	0
AT1G35160	10.648357582009666	9.786269627648467	9.714245517666123	8.375039431346924	8.413627929024173	9.422064766172811	9.257387842692651	8.826548487290914	8.761551232444479	9.611024797307351	9.871905237659186	9.90839262077375	9.65642486327778	9.823367240046236	10.581200581924957	9.854868383260236	9.652844973001981	0
AT1G35190	8.588714635582264	8.388017285345137	8.219168520462162	8.546894459887637	8.658211482751796	8.294620748891628	8.388017285345137	8.826548487290914	7.554588851677637	8.447083226209653	8.321928094887364	8.129283016944967	8.285402218862249	8.219168520462162	8.49585502688717	8.154818109052105	8.491853096329674	0
AT1G35220	9.79766152585376	7.672425341971495	8.103287808412023	5.357552004618084	5.357552004618084	8.330916878114618	7.658211482751795	6.0	7.592457037268081	8.546894459887637	8.758223214726723	8.832890014164743	8.129283016944967	8.73809225962049	9.501837184902298	8.897845456005511	7.6438561897747235	0
AT1G35350	10.499845887083207	10.9901039638575	10.871135184243043	8.92184093707449	9.35974956032233	8.409390936137703	10.012624538865062	9.756556322524087	9.533329732305834	8.539158811108031	10.659995892429976	10.654636028527968	10.869593843240784	10.733015321685963	10.597121428789569	10.782998208920414	10.950555897047513	0
AT1G35470	8.829722735086056	7.686500527183218	7.794415866350106	5.7279204545632	5.930737337562888	8.357552004618084	8.59618975614441	6.7004397181410935	7.845490050944375	8.599912842187129	8.224001674198105	8.055282435501187	7.826548487290915	8.08214904135387	8.661778097771986	7.994353436858858	8.022367813028454	0
AT1G35580	12.361669679492776	10.545929769085467	10.614709844115207	10.690871009292314	10.773139206719689	8.434628227636725	10.236014191900084	11.397139806235604	9.539158811108035	8.754887502163468	10.04575966138268	10.020979938904214	10.624795455860237	9.933690654952233	12.244066464194818	9.890264277021108	10.53430288245463	0
AT1G35670	9.361943773735241	8.569855608330947	8.005624549193879	9.906890595608518	10.71338651493703	7.672425341971495	9.368506461507694	10.786269627648466	9.036173612553485	7.774787059601174	7.768184324776926	7.569855608330947	8.154818109052105	7.636624620543648	9.499845887083207	7.312882955284356	8.573647187493322	0
AT1G35720	12.43879185257826	9.92184093707449	10.339850002884623	8.071462362556622	7.707359132080882	10.536247215688128	8.92184093707449	9.074141462752506	8.330916878114618	11.076815597050832	11.053925881531102	11.127349541059118	10.334273285307189	11.171802288682985	12.319672120946993	11.11178773580101	9.94104760634058	0
AT1G36050	10.004220466318195	9.162391328756906	9.09275714091985	7.960001932068081	8.174925682500678	8.467605550082997	9.084808387804364	8.455327220304559	8.599912842187129	8.714245517666122	9.473705749619416	9.477758266443887	9.116343961237467	9.159871336778387	9.977279923499916	9.24555270625568	9.139551352398792	0
AT1G36160	11.862637357558794	10.472690839242778	10.749031382040203	7.426264754702097	7.426264754702097	11.45532722030456	11.291170699321858	7.918863237274595	11.029977346589579	11.583082767502933	11.571752643503544	11.62935662007961	10.71681946132995	11.903505310423881	11.758639637024574	11.92035285541508	10.44604940671655	0
AT1G36370	10.246740598493144	8.599912842187129	8.405141463136344	8.103287808412023	8.308339030139408	8.554588851677638	8.686500527183219	8.299208018387281	8.361943773735241	8.73470962022584	8.625708843064466	8.543031820255237	8.409390936137703	8.459431618637296	10.383704292474054	8.599912842187129	8.519636252843213	0
AT1G36730	11.4797802640291	11.207624468226758	10.989394499844732	9.312882955284357	9.599912842187127	10.7047682393626	11.224001674198103	9.964340867792416	10.80413102118332	11.11309098344238	11.088125692188209	11.10459875356437	10.991521846075695	11.146568675740788	11.390706372872774	11.115693952197013	11.158609688214476	0
AT1G36980	8.977279923499916	8.562242424221072	8.679480099505446	6.9886846867721655	6.845490050944375	9.257387842692651	9.287712379549447	7.0443941193584525	8.696967526234287	9.481799431665753	9.090112419664287	9.124121311829187	8.867278739709663	9.113742166049187	8.861086905995395	9.139551352398792	8.59245703726808	0
AT1G36990	8.784634845557521	8.011227255423254	7.936637939002571	6.6293566200796095	6.7414669864011465	7.6220518194563756	8.290018846932618	7.011227255423254	7.761551232444479	7.906890595608518	8.214319120800766	8.027905996569885	7.761551232444479	8.252665432450247	8.879583249612784	8.124121311829187	7.954196310386875	0
AT1G37130	15.751308681431828	11.82137539237254	11.54834028767615	14.30983158370548	14.412900580866143	14.169220388465725	15.249483858898435	14.473452088952232	15.2375460922493	15.020806360724265	10.0566377151132	10.0	11.522091068887065	10.960001932068081	15.562391504547419	10.939579214314694	11.824561029970278	0
AT1G41880	10.122827994807666	9.00842862207058	9.236014191900084	7.189824558880018	7.108524456778168	9.517669388133813	10.283088353024002	7.870364719583406	9.584962500721156	9.94251450533924	9.436711542137212	9.501837184902298	9.084808387804364	9.605479518061667	9.995767150877802	9.550746785383243	8.968666793195208	0
AT1G42440	9.946906274456396	8.562242424221072	8.614709844115207	5.857980995127572	5.6438561897747235	8.189824558880018	9.60177078840771	6.392317422778762	8.960001932068081	8.696967526234287	9.207014320177533	9.388017285345137	8.778077129535358	9.271463027904376	9.753216749178957	9.306061689428342	8.550746785383243	0
AT1G42470	9.515699838284043	8.665335917185175	8.618385502258606	5.672425341971495	5.807354922057604	9.187352073200497	8.784634845557521	6.6865005271832185	8.519636252843213	9.481799431665753	9.066089190457774	8.948367231584678	8.618385502258606	9.226412192788787	9.370687406807216	9.124121311829187	8.651051691178928	0
AT1G42540	9.057991722759175	7.523561956057013	7.7279204545632	6.303780748177103	6.658211482751795	8.569855608330947	9.041659151637214	6.977279923499918	8.467605550082997	8.791162888555018	7.965784284662088	8.247927513443585	7.800899899920305	8.022367813028454	9.087462841250339	8.055282435501187	7.787902559391433	0
AT1G42960	10.4241662888181	8.459431618637296	8.693486957499324	6.78135971352466	6.9886846867721655	10.870364719583405	10.335390354693924	7.912889336229964	9.813781191217037	11.220378327695226	9.252665432450248	9.324180546618742	8.689997971419446	9.233619676759703	10.462502272597265	9.189824558880018	8.396604781181859	0
AT1G42990	10.75905593916017	12.57530287507339	11.981210488271694	11.215532999745655	11.321364432039447	8.744833837499545	9.459431618637296	11.542548262335211	9.06339508128851	9.169925001442312	10.539158811108035	10.531381460516313	11.985486199104635	10.66622400280318	11.129926933510394	10.68650052718322	12.570092874188054	0
AT1G43130	9.353146825498083	8.569855608330947	8.625708843064466	7.159871336778389	7.0223678130284535	8.375039431346924	8.280770770130601	7.451211111832329	7.774787059601174	8.558420713268664	9.066089190457774	9.095397022792556	8.658211482751796	9.25974326369078	9.271463027904376	9.052568050804153	8.658211482751796	0
AT1G43170	13.138911718142744	11.096715154488537	11.390706372872774	9.036173612553485	9.00842862207058	11.53430288245463	12.462502272597265	9.878050912728538	11.776433032444732	11.799281621521926	11.802516365121225	11.79603960882977	11.369597346278674	11.862637357558794	12.918117851031774	11.852919585123994	11.141468555393082	0
AT1G43190	10.466586337719244	8.044394119358454	8.426264754702098	5.614709844115208	6.0443941193584525	9.428360172704293	9.098032082960527	6.409390936137703	8.848622940429339	9.562242424221072	8.826548487290914	8.851749041416056	8.618385502258606	8.98299357469431	10.367414751246828	8.933690654952233	8.321928094887364	0
AT1G43620	8.945443836377912	7.658211482751795	7.721099188707186	6.0443941193584525	5.857980995127572	8.717676423066393	7.4838157772642555	6.3750394313469245	7.0	8.977279923499916	8.383704292474054	8.515699838284043	7.90086680798075	8.675957032941751	8.784634845557521	8.573647187493322	7.839203788096943	0
AT1G43670	10.140829770773	7.451211111832329	6.918863237274595	7.2288186904958796	6.7414669864011465	11.960001932068081	10.30035256032822	8.118941072723509	10.584962500721156	12.257387842692651	7.459431618637298	7.3750394313469245	6.569855608330947	7.179909090014935	10.094077685671904	7.257387842692652	7.651051691178927	0
AT1G43690	10.230020435705637	8.98299357469431	8.924812503605779	7.562242424221072	7.794415866350106	8.876516946565	9.445014845868425	8.224001674198105	8.689997971419446	9.243173983472953	9.06339508128851	9.076815597050832	8.945443836377912	9.036173612553485	10.214319120800766	9.044394119358452	8.988684686772164	0
AT1G43700	10.03342300153745	8.768184324776927	8.93663793900257	8.741466986401146	9.280770770130603	9.388017285345137	9.744833837499543	9.25502856981873	9.269126679149418	9.507794640198696	9.278449458220482	9.301496194982551	8.897845456005511	9.169925001442312	10.049848549450562	9.211888294546004	8.909893083770042	0
AT1G43710	10.064742764750255	8.475733430966399	8.455327220304559	6.129283016944966	6.0443941193584525	9.939579214314692	9.974414589805528	7.159871336778389	9.330916878114618	10.207014320177533	9.098032082960527	9.14974711950468	8.531381460516313	8.985841937003341	10.075479149488014	9.103287808412023	8.471675214392045	0
AT1G43850	10.64745842645492	9.055282435501187	9.016808287686557	5.426264754702097	5.523561956057013	9.693486957499324	9.83289001416474	6.523561956057013	9.296916206879287	9.926295994781114	9.65642486327778	9.60177078840771	8.980139577639157	9.681238411777805	10.572700226487294	9.560332834212444	8.951284714966974	0
AT1G43860	8.353146825498081	8.03342300153745	8.154818109052105	6.832890014164741	6.857980995127572	7.348728154231077	8.39231742277876	7.459431618637298	7.672425341971495	7.820178962415187	8.174925682500678	8.276124405274237	8.060695931687555	8.169925001442312	8.471675214392045	8.139551352398794	8.038918989292304	0
AT1G43890	9.710806433699352	9.328674927327947	9.199672344836364	7.768184324776926	7.820178962415187	9.20945336562895	9.005624549193879	8.348728154231077	8.280770770130601	9.434628227636725	9.00842862207058	9.066089190457774	9.121533517340033	9.025139562278508	9.884170519108435	9.076815597050832	9.361943773735241	0
AT1G44100	9.333155350310617	8.870364719583405	8.144658242831882	5.807354922057604	5.584962500721157	9.76487159073609	9.90388184573618	6.285402218862249	9.59618975614441	10.0566377151132	8.826548487290914	8.771489469500601	8.092757140919852	8.491853096329674	9.29920801838728	8.64745842645492	8.758223214726723	0
AT1G44120	7.90086680798075	7.118941072723508	7.149747119504683	5.392317422778762	5.392317422778762	6.894817763307944	6.8826430493618425	5.857980995127572	6.2288186904958796	7.139551352398794	7.741466986401146	7.467605550082997	6.894817763307944	7.787902559391433	7.491853096329675	7.60733031374961	6.8826430493618425	0
AT1G44170	10.036173612553485	8.632995197142957	8.0	9.638435913990472	9.090112419664287	9.038918989292304	8.876516946565	9.82177398197057	8.174925682500678	9.505811553919594	7.924812503605782	7.9829935746943095	7.948367231584678	7.651051691178927	10.210671343785624	7.599912842187128	8.588714635582264	0
AT1G44350	10.178664851006472	8.761551232444479	8.164906926675688	10.868822554774999	11.183015000882756	7.7279204545632	7.4998458870832065	11.03823313473178	7.066089190457772	6.768184324776926	6.6865005271832185	6.459431618637298	8.149747119504681	7.076815597050832	10.334273285307189	7.169925001442312	8.861086905995395	0
AT1G44770	9.834471049984222	9.511752653767381	9.61286849729104	7.159871336778389	7.294620748891628	9.759888183221834	9.679480099505446	7.845490050944375	9.068778277985412	9.857980995127571	9.577428828035748	9.560332834212444	9.531381460516313	9.451211111832327	9.726218159332197	9.368506461507694	9.4797802640291	0
AT1G44790	9.24555270625568	7.531381460516312	7.2384047393250786	7.515699838284043	7.357552004618085	8.939579214314692	8.810571634741146	7.78135971352466	8.011227255423254	9.098032082960527	7.348728154231077	7.546894459887637	7.546894459887637	7.339850002884624	9.383704292474054	7.285402218862249	7.366322214245817	0
