Genes	healthy30.1	healthy30	healthy12	healthy18.1	healthy18	healthy24.1	healthy12.1	healthy24	zero-counter
AT1G66210	0	0	0	0	0	0	0	0	8
AT1G66220	0	0	0	0	0	0	0	0	8
AT1G66235	0	0	0	0	0	0	0	0	8
AT1G66245	0	0	0	0	0	0	0	0	8
AT1G66270	0	0	0	0	0	0	0	0	8
AT1G66290	0	0	0	0	0	0	0	0	8
AT1G66300	0	0	0	0	0	0	0	0	8
AT1G66310	0	0	0	0	0	0	0	0	8
AT1G66320	0	0	0	0	0	0	0	0	8
AT1G66360	0	0	0	0	0	0	0	0	8
AT1G66440	0	0	0	0	0	0	0	0	8
AT1G66470	0	0	0	0	0	0	0	0	8
AT1G66490	0	0	0	0	0	0	0	0	8
AT1G66560	0	0	0	0	0	0	0	0	8
AT1G66630	0	0	0	0	0	0	0	0	8
AT1G66640	0	0	0	0	0	0	0	0	8
AT1G66770	0	0	0	0	0	0	0	0	8
AT1G66800	0	0	0	0	0	0	0	0	8
AT1G66850	0	0	0	0	0	0	0	0	8
AT1G66852	0	0	0	0	0	0	0	0	8
AT1G66855	0	0	0	0	0	0	0	0	8
AT1G66950	0	0	0	0	0	0	0	0	8
AT1G67025	0	0	0	0	0	0	0	0	8
AT1G67100	0	0	0	0	0	0	0	0	8
AT1G67110	0	0	0	0	0	0	0	0	8
AT1G67130	0	0	0	0	0	0	0	0	8
AT1G67148	0	0	0	0	0	0	0	0	8
AT1G67150	0	0	0	0	0	0	0	0	8
AT1G67235	0	0	0	0	0	0	0	0	8
AT1G67270	0	0	0	0	0	0	0	0	8
AT1G67450	0	0	0	0	0	0	0	0	8
AT1G67540	0	0	0	0	0	0	0	0	8
AT1G67640	0	0	0	0	0	0	0	0	8
AT1G67670	0	0	0	0	0	0	0	0	8
AT1G67770	0	0	0	0	0	0	0	0	8
AT1G67775	0	0	0	0	0	0	0	0	8
AT1G67990	0	0	0	0	0	0	0	0	8
AT1G68210	0	0	0	0	0	0	0	0	8
AT1G68270	0	0	0	0	0	0	0	0	8
AT1G68280	0	0	0	0	0	0	0	0	8
AT1G68325	0	0	0	0	0	0	0	0	8
AT1G68380	0	0	0	0	0	0	0	0	8
AT1G68420	0	0	0	0	0	0	0	0	8
AT1G68450	0	0	0	0	0	0	0	0	8
AT1G68480	0	0	0	0	0	0	0	0	8
AT1G68630	0	0	0	0	0	0	0	0	8
AT1G68723	0	0	0	0	0	0	0	0	8
AT1G68750	0	0	0	0	0	0	0	0	8
AT1G68825	0	0	0	0	0	0	0	0	8
AT1G68845	0	0	0	0	0	0	0	0	8
AT1G68875	0	0	0	0	0	0	0	0	8
AT1G68877	0	0	0	0	0	0	0	0	8
AT1G68907	0	0	0	0	0	0	0	0	8
AT1G68960	0	0	0	0	0	0	0	0	8
AT1G69090	0	0	0	0	0	0	0	0	8
AT1G69100	0	0	0	0	0	0	0	0	8
AT1G69180	0	0	0	0	0	0	0	0	8
AT1G69190	0	0	0	0	0	0	0	0	8
AT1G69240	0	0	0	0	0	0	0	0	8
AT1G69470	0	0	0	0	0	0	0	0	8
AT1G69560	0	0	0	0	0	0	0	0	8
AT1G69600	0	0	0	0	0	0	0	0	8
AT1G69650	0	0	0	0	0	0	0	0	8
AT1G69818	0	0	0	0	0	0	0	0	8
AT1G69820	0	0	0	0	0	0	0	0	8
AT1G69825	0	0	0	0	0	0	0	0	8
AT1G69828	0	0	0	0	0	0	0	0	8
AT1G69940	0	0	0	0	0	0	0	0	8
AT1G69990	0	0	0	0	0	0	0	0	8
AT1G70040	0	0	0	0	0	0	0	0	8
AT1G70080	0	0	0	0	0	0	0	0	8
AT1G70110	0	0	0	0	0	0	0	0	8
AT1G70120	0	0	0	0	0	0	0	0	8
AT1G70175	0	0	0	0	0	0	0	0	8
AT1G70335	0	0	0	0	0	0	0	0	8
AT1G70400	0	0	0	0	0	0	0	0	8
AT1G70475	0	0	0	0	0	0	0	0	8
AT1G70540	0	0	0	0	0	0	0	0	8
AT1G70720	0	0	0	0	0	0	0	0	8
AT1G70840	0	0	0	0	0	0	0	0	8
AT1G70850	0	0	0	0	0	0	0	0	8
AT1G70870	0	0	0	0	0	0	0	0	8
AT1G70944	0	0	0	0	0	0	0	0	8
AT1G70949	0	0	0	0	0	0	0	0	8
AT1G70960	0	0	0	0	0	0	0	0	8
AT1G70970	0	0	0	0	0	0	0	0	8
AT1G71160	0	0	0	0	0	0	0	0	8
AT1G71235	0	0	0	0	0	0	0	0	8
AT1G71320	0	0	0	0	0	0	0	0	8
AT1G71370	0	0	0	0	0	0	0	0	8
AT1G71380	0	0	0	0	0	0	0	0	8
AT1G71470	0	0	0	0	0	0	0	0	8
AT1G71680	0	0	0	0	0	0	0	0	8
AT1G71691	0	0	0	0	0	0	0	0	8
AT1G71692	0	0	0	0	0	0	0	0	8
AT1G71866	0	0	0	0	0	0	0	0	8
AT1G71920	0	0	0	0	0	0	0	0	8
AT1G72141	0	0	0	0	0	0	0	0	8
AT1G72290	0	0	0	0	0	0	0	0	8
AT1G72350	0	0	0	0	0	0	0	0	8
AT1G72460	0	0	0	0	0	0	0	0	8
AT1G72490	0	0	0	0	0	0	0	0	8
AT1G72570	0	0	0	0	0	0	0	0	8
AT1G72580	0	0	0	0	0	0	0	0	8
AT1G73065	0	0	0	0	0	0	0	0	8
AT1G73160	0	0	0	0	0	0	0	0	8
AT1G73190	0	0	0	0	0	0	0	0	8
AT1G73220	0	0	0	0	0	0	0	0	8
AT1G73280	0	0	0	0	0	0	0	0	8
AT1G73290	0	0	0	0	0	0	0	0	8
AT1G73340	0	0	0	0	0	0	0	0	8
AT1G73410	0	0	0	0	0	0	0	0	8
AT1G73560	0	0	0	0	0	0	0	0	8
AT1G73603	0	0	0	0	0	0	0	0	8
AT1G73607	0	0	0	0	0	0	0	0	8
AT1G74045	0	0	0	0	0	0	0	0	8
AT1G74110	0	0	0	0	0	0	0	0	8
AT1G74130	0	0	0	0	0	0	0	0	8
AT1G74220	0	0	0	0	0	0	0	0	8
AT1G74385	0	0	0	0	0	0	0	0	8
AT1G74460	0	0	0	0	0	0	0	0	8
AT1G74500	0	0	0	0	0	0	0	0	8
AT1G74620	0	0	0	0	0	0	0	0	8
AT1G74820	0	0	0	0	0	0	0	0	8
AT1G74990	0	0	0	0	0	0	0	0	8
AT1G75160	0	0	0	0	0	0	0	0	8
AT1G75530	0	0	0	0	0	0	0	0	8
AT1G75717	0	0	0	0	0	0	0	0	8
AT1G75785	0	0	0	0	0	0	0	0	8
AT1G75790	0	0	0	0	0	0	0	0	8
AT1G75870	0	0	0	0	0	0	0	0	8
AT1G75910	0	0	0	0	0	0	0	0	8
AT1G75930	0	0	0	0	0	0	0	0	8
AT1G75940	0	0	0	0	0	0	0	0	8
AT1G76290	0	0	0	0	0	0	0	0	8
AT1G76370	0	0	0	0	0	0	0	0	8
AT1G76430	0	0	0	0	0	0	0	0	8
AT1G76480	0	0	0	0	0	0	0	0	8
AT1G76728	0	0	0	0	0	0	0	0	8
AT1G76750	0	0	0	0	0	0	0	0	8
AT1G76830	0	0	0	0	0	0	0	0	8
AT1G76840	0	0	0	0	0	0	0	0	8
AT1G76910	0	0	0	0	0	0	0	0	8
AT1G77093	0	0	0	0	0	0	0	0	8
AT1G77100	0	0	0	0	0	0	0	0	8
AT1G77150	0	0	0	0	0	0	0	0	8
AT1G77525	0	0	0	0	0	0	0	0	8
AT1G77650	0	0	0	0	0	0	0	0	8
AT1G77655	0	0	0	0	0	0	0	0	8
AT1G77682	0	0	0	0	0	0	0	0	8
AT1G77730	0	0	0	0	0	0	0	0	8
AT1G77815	0	0	0	0	0	0	0	0	8
AT1G77830	0	0	0	0	0	0	0	0	8
AT1G77910	0	0	0	0	0	0	0	0	8
AT1G77950	0	0	0	0	0	0	0	0	8
AT1G77980	0	0	0	0	0	0	0	0	8
AT1G78220	0	0	0	0	0	0	0	0	8
AT1G78400	0	0	0	0	0	0	0	0	8
AT1G78470	0	0	0	0	0	0	0	0	8
AT1G78635	0	0	0	0	0	0	0	0	8
AT1G78640	0	0	0	0	0	0	0	0	8
AT1G78710	0	0	0	0	0	0	0	0	8
AT1G78740	0	0	0	0	0	0	0	0	8
AT1G78840	0	0	0	0	0	0	0	0	8
AT1G78980	0	0	0	0	0	0	0	0	8
AT1G79250	0	0	0	0	0	0	0	0	8
AT1G79370	0	0	0	0	0	0	0	0	8
AT1G79485	0	0	0	0	0	0	0	0	8
AT1G79580	0	0	0	0	0	0	0	0	8
AT1G79860	0	0	0	0	0	0	0	0	8
AT1G80090	0	0	0	0	0	0	0	0	8
AT1G80100	0	0	0	0	0	0	0	0	8
AT1G80140	0	0	0	0	0	0	0	0	8
AT1G80220	0	0	0	0	0	0	0	0	8
AT1G80315	0	0	0	0	0	0	0	0	8
AT1G80330	0	0	0	0	0	0	0	0	8
AT1G80470	0	0	0	0	0	0	0	0	8
AT1G80525	0	0	0	0	0	0	0	0	8
AT1G80580	0	0	0	0	0	0	0	0	8
AT1G80590	0	0	0	0	0	0	0	0	8
AT1G80625	0	0	0	0	0	0	0	0	8
AT2G01021	0	0	0	0	0	0	0	0	8
AT2G01023	0	0	0	0	0	0	0	0	8
AT2G01035	0	0	0	0	0	0	0	0	8
AT2G01045	0	0	0	0	0	0	0	0	8
AT2G01050	0	0	0	0	0	0	0	0	8
AT2G01240	0	0	0	0	0	0	0	0	8
AT2G01360	0	0	0	0	0	0	0	0	8
AT2G01370	0	0	0	0	0	0	0	0	8
AT2G01500	0	0	0	0	0	0	0	0	8
AT2G01520	0	0	0	0	0	0	0	0	8
AT2G01554	0	0	0	0	0	0	0	0	8
AT2G01560	0	0	0	0	0	0	0	0	8
AT2G01667	0	0	0	0	0	0	0	0	8
AT2G01770	0	0	0	0	0	0	0	0	8
AT2G01780	0	0	0	0	0	0	0	0	8
AT2G01790	0	0	0	0	0	0	0	0	8
AT2G01880	0	0	0	0	0	0	0	0	8
AT2G01900	0	0	0	0	0	0	0	0	8
AT2G01920	0	0	0	0	0	0	0	0	8
AT2G02023	0	0	0	0	0	0	0	0	8
AT2G02026	0	0	0	0	0	0	0	0	8
AT2G02103	0	0	0	0	0	0	0	0	8
AT2G02140	0	0	0	0	0	0	0	0	8
AT2G02280	0	0	0	0	0	0	0	0	8
AT2G02290	0	0	0	0	0	0	0	0	8
AT2G02300	0	0	0	0	0	0	0	0	8
AT2G02440	0	0	0	0	0	0	0	0	8
AT2G02455	0	0	0	0	0	0	0	0	8
AT2G02490	0	0	0	0	0	0	0	0	8
AT2G02493	0	0	0	0	0	0	0	0	8
AT2G02497	0	0	0	0	0	0	0	0	8
AT2G02498	0	0	0	0	0	0	0	0	8
AT2G02515	0	0	0	0	0	0	0	0	8
AT2G02520	0	0	0	0	0	0	0	0	8
AT2G02525	0	0	0	0	0	0	0	0	8
AT2G02550	0	0	0	0	0	0	0	0	8
AT2G02610	0	0	0	0	0	0	0	0	8
AT2G02620	0	0	0	0	0	0	0	0	8
AT2G02630	0	0	0	0	0	0	0	0	8
AT2G02635	0	0	0	0	0	0	0	0	8
AT2G02640	0	0	0	0	0	0	0	0	8
AT2G02650	0	0	0	0	0	0	0	0	8
AT2G02660	0	0	0	0	0	0	0	0	8
AT2G02680	0	0	0	0	0	0	0	0	8
AT2G02690	0	0	0	0	0	0	0	0	8
AT2G02695	0	0	0	0	0	0	0	0	8
AT2G02700	0	0	0	0	0	0	0	0	8
AT2G02770	0	0	0	0	0	0	0	0	8
AT2G02795	0	0	0	0	0	0	0	0	8
AT2G02835	0	0	0	0	0	0	0	0	8
AT2G02840	0	0	0	0	0	0	0	0	8
AT2G03000	0	0	0	0	0	0	0	0	8
AT2G03030	0	0	0	0	0	0	0	0	8
AT2G03130	0	0	0	0	0	0	0	0	8
AT2G03160	0	0	0	0	0	0	0	0	8
AT2G03170	0	0	0	0	0	0	0	0	8
AT2G03180	0	0	0	0	0	0	0	0	8
AT2G03190	0	0	0	0	0	0	0	0	8
AT2G03250	0	0	0	0	0	0	0	0	8
AT2G03300	0	0	0	0	0	0	0	0	8
AT2G03360	0	0	0	0	0	0	0	0	8
AT2G03565	0	0	0	0	0	0	0	0	8
AT2G03567	0	0	0	0	0	0	0	0	8
AT2G03570	0	0	0	0	0	0	0	0	8
AT2G03720	0	0	0	0	0	0	0	0	8
AT2G03740	0	0	0	0	0	0	0	0	8
AT2G03840	0	0	0	0	0	0	0	0	8
AT2G03913	0	0	0	0	0	0	0	0	8
AT2G03930	0	0	0	0	0	0	0	0	8
AT2G03931	0	0	0	0	0	0	0	0	8
AT2G03932	0	0	0	0	0	0	0	0	8
AT2G03933	0	0	0	0	0	0	0	0	8
AT2G03936	0	0	0	0	0	0	0	0	8
AT2G03937	0	0	0	0	0	0	0	0	8
AT2G03955	0	0	0	0	0	0	0	0	8
AT2G04020	0	0	0	0	0	0	0	0	8
AT2G04025	0	0	0	0	0	0	0	0	8
AT2G04031	0	0	0	0	0	0	0	0	8
AT2G04034	0	0	0	0	0	0	0	0	8
AT2G04041	0	0	0	0	0	0	0	0	8
AT2G04045	0	0	0	0	0	0	0	0	8
AT2G04046	0	0	0	0	0	0	0	0	8
AT2G04060	0	0	0	0	0	0	0	0	8
AT2G04062	0	0	0	0	0	0	0	0	8
AT2G04063	0	0	0	0	0	0	0	0	8
AT2G04066	0	0	0	0	0	0	0	0	8
AT2G04115	0	0	0	0	0	0	0	0	8
AT2G04137	0	0	0	0	0	0	0	0	8
AT2G04220	0	0	0	0	0	0	0	0	8
AT2G04300	0	0	0	0	0	0	0	0	8
AT2G04425	0	0	0	0	0	0	0	0	8
AT2G04480	0	0	0	0	0	0	0	0	8
AT2G04621	0	0	0	0	0	0	0	0	8
AT2G04622	0	0	0	0	0	0	0	0	8
AT2G04675	0	0	0	0	0	0	0	0	8
AT2G04680	0	0	0	0	0	0	0	0	8
AT2G04750	0	0	0	0	0	0	0	0	8
AT2G04810	0	0	0	0	0	0	0	0	8
AT2G04830	0	0	0	0	0	0	0	0	8
AT2G04870	0	0	0	0	0	0	0	0	8
AT2G04920	0	0	0	0	0	0	0	0	8
AT2G04930	0	0	0	0	0	0	0	0	8
AT2G05050	0	0	0	0	0	0	0	0	8
AT2G05105	0	0	0	0	0	0	0	0	8
AT2G05117	0	0	0	0	0	0	0	0	8
AT2G05140	0	0	0	0	0	0	0	0	8
AT2G05230	0	0	0	0	0	0	0	0	8
AT2G05250	0	0	0	0	0	0	0	0	8
AT2G05294	0	0	0	0	0	0	0	0	8
AT2G05335	0	0	0	0	0	0	0	0	8
AT2G05350	0	0	0	0	0	0	0	0	8
AT2G05360	0	0	0	0	0	0	0	0	8
AT2G05400	0	0	0	0	0	0	0	0	8
AT2G05420	0	0	0	0	0	0	0	0	8
AT2G05430	0	0	0	0	0	0	0	0	8
AT2G05530	0	0	0	0	0	0	0	0	8
AT2G05600	0	0	0	0	0	0	0	0	8
AT2G05642	0	0	0	0	0	0	0	0	8
AT2G05645	0	0	0	0	0	0	0	0	8
AT2G05752	0	0	0	0	0	0	0	0	8
AT2G05786	0	0	0	0	0	0	0	0	8
AT2G05850	0	0	0	0	0	0	0	0	8
AT2G05900	0	0	0	0	0	0	0	0	8
AT2G05970	0	0	0	0	0	0	0	0	8
AT2G06020	0	0	0	0	0	0	0	0	8
AT2G06090	0	0	0	0	0	0	0	0	8
AT2G06095	0	0	0	0	0	0	0	0	8
AT2G06105	0	0	0	0	0	0	0	0	8
AT2G06166	0	0	0	0	0	0	0	0	8
AT2G06265	0	0	0	0	0	0	0	0	8
AT2G06420	0	0	0	0	0	0	0	0	8
AT2G06425	0	0	0	0	0	0	0	0	8
AT2G06500	0	0	0	0	0	0	0	0	8
AT2G06541	0	0	0	0	0	0	0	0	8
AT2G06555	0	0	0	0	0	0	0	0	8
AT2G06565	0	0	0	0	0	0	0	0	8
AT2G06570	0	0	0	0	0	0	0	0	8
AT2G06645	0	0	0	0	0	0	0	0	8
AT2G06667	0	0	0	0	0	0	0	0	8
AT2G06675	0	0	0	0	0	0	0	0	8
AT2G06904	0	0	0	0	0	0	0	0	8
AT2G06906	0	0	0	0	0	0	0	0	8
AT2G06908	0	0	0	0	0	0	0	0	8
AT2G06960	0	0	0	0	0	0	0	0	8
AT2G06983	0	0	0	0	0	0	0	0	8
AT2G07000	0	0	0	0	0	0	0	0	8
AT2G07020	0	0	0	0	0	0	0	0	8
AT2G07040	0	0	0	0	0	0	0	0	8
AT2G07110	0	0	0	0	0	0	0	0	8
AT2G07120	0	0	0	0	0	0	0	0	8
AT2G07200	0	0	0	0	0	0	0	0	8
AT2G07280	0	0	0	0	0	0	0	0	8
AT2G07290	0	0	0	0	0	0	0	0	8
AT2G07310	0	0	0	0	0	0	0	0	8
AT2G07440	0	0	0	0	0	0	0	0	8
AT2G07505	0	0	0	0	0	0	0	0	8
AT2G07560	0	0	0	0	0	0	0	0	8
AT2G07565	0	0	0	0	0	0	0	0	8
AT2G07613	0	0	0	0	0	0	0	0	8
AT2G07617	0	0	0	0	0	0	0	0	8
AT2G07623	0	0	0	0	0	0	0	0	8
AT2G07626	0	0	0	0	0	0	0	0	8
AT2G07627	0	0	0	0	0	0	0	0	8
AT2G07628	0	0	0	0	0	0	0	0	8
AT2G07631	0	0	0	0	0	0	0	0	8
AT2G07632	0	0	0	0	0	0	0	0	8
AT2G07633	0	0	0	0	0	0	0	0	8
AT2G07634	0	0	0	0	0	0	0	0	8
AT2G07636	0	0	0	0	0	0	0	0	8
AT2G07637	0	0	0	0	0	0	0	0	8
AT2G07641	0	0	0	0	0	0	0	0	8
AT2G07646	0	0	0	0	0	0	0	0	8
AT2G07648	0	0	0	0	0	0	0	0	8
AT2G07652	0	0	0	0	0	0	0	0	8
AT2G07654	0	0	0	0	0	0	0	0	8
AT2G07661	0	0	0	0	0	0	0	0	8
AT2G07665	0	0	0	0	0	0	0	0	8
AT2G07671	0	0	0	0	0	0	0	0	8
AT2G07672	0	0	0	0	0	0	0	0	8
AT2G07673	0	0	0	0	0	0	0	0	8
AT2G07675	0	0	0	0	0	0	0	0	8
AT2G07681	0	0	0	0	0	0	0	0	8
AT2G07684	0	0	0	0	0	0	0	0	8
AT2G07689	0	0	0	0	0	0	0	0	8
AT2G07691	0	0	0	0	0	0	0	0	8
AT2G07692	0	0	0	0	0	0	0	0	8
AT2G07695	0	0	0	0	0	0	0	0	8
AT2G07696	0	0	0	0	0	0	0	0	8
AT2G07701	0	0	0	0	0	0	0	0	8
AT2G07702	0	0	0	0	0	0	0	0	8
AT2G07705	0	0	0	0	0	0	0	0	8
AT2G07707	0	0	0	0	0	0	0	0	8
AT2G07708	0	0	0	0	0	0	0	0	8
AT2G07713	0	0	0	0	0	0	0	0	8
AT2G07718	0	0	0	0	0	0	0	0	8
AT2G07719	0	0	0	0	0	0	0	0	8
AT2G07721	0	0	0	0	0	0	0	0	8
AT2G07724	0	0	0	0	0	0	0	0	8
AT2G07725	0	0	0	0	0	0	0	0	8
AT2G07734	0	0	0	0	0	0	0	0	8
AT2G07741	0	0	0	0	0	0	0	0	8
AT2G07749	0	0	0	0	0	0	0	0	8
AT2G07750	0	0	0	0	0	0	0	0	8
AT2G07751	0	0	0	0	0	0	0	0	8
AT2G07760	0	0	0	0	0	0	0	0	8
AT2G07768	0	0	0	0	0	0	0	0	8
AT2G07771	0	0	0	0	0	0	0	0	8
AT2G07772	0	0	0	0	0	0	0	0	8
AT2G07773	0	0	0	0	0	0	0	0	8
AT2G07776	0	0	0	0	0	0	0	0	8
AT2G07777	0	0	0	0	0	0	0	0	8
AT2G07785	0	0	0	0	0	0	0	0	8
AT2G07800	0	0	0	0	0	0	0	0	8
AT2G07810	0	0	0	0	0	0	0	0	8
AT2G07815	0	0	0	0	0	0	0	0	8
AT2G07820	0	0	0	0	0	0	0	0	8
AT2G07825	0	0	0	0	0	0	0	0	8
AT2G07830	0	0	0	0	0	0	0	0	8
AT2G07981	0	0	0	0	0	0	0	0	8
AT2G08986	0	0	0	0	0	0	0	0	8
AT2G09388	0	0	0	0	0	0	0	0	8
AT2G09838	0	0	0	0	0	0	0	0	8
AT2G09840	0	0	0	0	0	0	0	0	8
AT2G10020	0	0	0	0	0	0	0	0	8
AT2G10025	0	0	0	0	0	0	0	0	8
AT2G10260	0	0	0	0	0	0	0	0	8
AT2G10455	0	0	0	0	0	0	0	0	8
AT2G10535	0	0	0	0	0	0	0	0	8
AT2G10545	0	0	0	0	0	0	0	0	8
AT2G10550	0	0	0	0	0	0	0	0	8
AT2G10556	0	0	0	0	0	0	0	0	8
AT2G10557	0	0	0	0	0	0	0	0	8
AT2G10560	0	0	0	0	0	0	0	0	8
AT2G10602	0	0	0	0	0	0	0	0	8
AT2G10608	0	0	0	0	0	0	0	0	8
AT2G10615	0	0	0	0	0	0	0	0	8
AT2G10625	0	0	0	0	0	0	0	0	8
AT2G10955	0	0	0	0	0	0	0	0	8
AT2G10965	0	0	0	0	0	0	0	0	8
AT2G10970	0	0	0	0	0	0	0	0	8
AT2G11005	0	0	0	0	0	0	0	0	8
AT2G11010	0	0	0	0	0	0	0	0	8
AT2G11015	0	0	0	0	0	0	0	0	8
AT2G11025	0	0	0	0	0	0	0	0	8
AT2G11045	0	0	0	0	0	0	0	0	8
AT2G11200	0	0	0	0	0	0	0	0	8
AT2G11405	0	0	0	0	0	0	0	0	8
AT2G11462	0	0	0	0	0	0	0	0	8
AT2G11570	0	0	0	0	0	0	0	0	8
AT2G11620	0	0	0	0	0	0	0	0	8
AT2G11623	0	0	0	0	0	0	0	0	8
AT2G11626	0	0	0	0	0	0	0	0	8
AT2G11773	0	0	0	0	0	0	0	0	8
AT2G12200	0	0	0	0	0	0	0	0	8
AT2G12280	0	0	0	0	0	0	0	0	8
AT2G12290	0	0	0	0	0	0	0	0	8
AT2G12405	0	0	0	0	0	0	0	0	8
AT2G12465	0	0	0	0	0	0	0	0	8
AT2G12475	0	0	0	0	0	0	0	0	8
AT2G12646	0	0	0	0	0	0	0	0	8
AT2G12875	0	0	0	0	0	0	0	0	8
AT2G12880	0	0	0	0	0	0	0	0	8
AT2G12900	0	0	0	0	0	0	0	0	8
AT2G12905	0	0	0	0	0	0	0	0	8
AT2G12935	0	0	0	0	0	0	0	0	8
AT2G12940	0	0	0	0	0	0	0	0	8
AT2G12945	0	0	0	0	0	0	0	0	8
AT2G13105	0	0	0	0	0	0	0	0	8
AT2G13125	0	0	0	0	0	0	0	0	8
AT2G13126	0	0	0	0	0	0	0	0	8
AT2G13150	0	0	0	0	0	0	0	0	8
AT2G13295	0	0	0	0	0	0	0	0	8
AT2G13350	0	0	0	0	0	0	0	0	8
AT2G13500	0	0	0	0	0	0	0	0	8
AT2G13510	0	0	0	0	0	0	0	0	8
AT2G13542	0	0	0	0	0	0	0	0	8
AT2G13620	0	0	0	0	0	0	0	0	8
AT2G13630	0	0	0	0	0	0	0	0	8
AT2G13640	0	0	0	0	0	0	0	0	8
AT2G13720	0	0	0	0	0	0	0	0	8
AT2G13845	0	0	0	0	0	0	0	0	8
AT2G13895	0	0	0	0	0	0	0	0	8
AT2G13900	0	0	0	0	0	0	0	0	8
AT2G13905	0	0	0	0	0	0	0	0	8
AT2G13950	0	0	0	0	0	0	0	0	8
AT2G13980	0	0	0	0	0	0	0	0	8
AT2G13985	0	0	0	0	0	0	0	0	8
AT2G14000	0	0	0	0	0	0	0	0	8
AT2G14270	0	0	0	0	0	0	0	0	8
AT2G14282	0	0	0	0	0	0	0	0	8
AT2G14288	0	0	0	0	0	0	0	0	8
AT2G14289	0	0	0	0	0	0	0	0	8
AT2G14365	0	0	0	0	0	0	0	0	8
AT2G14378	0	0	0	0	0	0	0	0	8
AT2G14390	0	0	0	0	0	0	0	0	8
AT2G14395	0	0	0	0	0	0	0	0	8
AT2G14440	0	0	0	0	0	0	0	0	8
AT2G14500	0	0	0	0	0	0	0	0	8
AT2G14540	0	0	0	0	0	0	0	0	8
AT2G14580	0	0	0	0	0	0	0	0	8
AT2G14670	0	0	0	0	0	0	0	0	8
AT2G14692	0	0	0	0	0	0	0	0	8
AT2G14695	0	0	0	0	0	0	0	0	8
AT2G14700	0	0	0	0	0	0	0	0	8
AT2G14710	0	0	0	0	0	0	0	0	8
AT2G14760	0	0	0	0	0	0	0	0	8
AT2G14765	0	0	0	0	0	0	0	0	8
AT2G14810	0	0	0	0	0	0	0	0	8
AT2G14820	0	0	0	0	0	0	0	0	8
AT2G14846	0	0	0	0	0	0	0	0	8
AT2G14870	0	0	0	0	0	0	0	0	8
AT2G14920	0	0	0	0	0	0	0	0	8
AT2G14935	0	0	0	0	0	0	0	0	8
AT2G14945	0	0	0	0	0	0	0	0	8
AT2G14960	0	0	0	0	0	0	0	0	8
AT2G15010	0	0	0	0	0	0	0	0	8
AT2G15025	0	0	0	0	0	0	0	0	8
AT2G15110	0	0	0	0	0	0	0	0	8
AT2G15130	0	0	0	0	0	0	0	0	8
AT2G15180	0	0	0	0	0	0	0	0	8
AT2G15185	0	0	0	0	0	0	0	0	8
AT2G15260	0	0	0	0	0	0	0	0	8
AT2G15325	0	0	0	0	0	0	0	0	8
AT2G15327	0	0	0	0	0	0	0	0	8
AT2G15345	0	0	0	0	0	0	0	0	8
AT2G15350	0	0	0	0	0	0	0	0	8
AT2G15370	0	0	0	0	0	0	0	0	8
AT2G15420	0	0	0	0	0	0	0	0	8
AT2G15450	0	0	0	0	0	0	0	0	8
AT2G15460	0	0	0	0	0	0	0	0	8
AT2G15470	0	0	0	0	0	0	0	0	8
AT2G15500	0	0	0	0	0	0	0	0	8
AT2G15535	0	0	0	0	0	0	0	0	8
AT2G15590	0	0	0	0	0	0	0	0	8
AT2G15610	0	0	0	0	0	0	0	0	8
AT2G15640	0	0	0	0	0	0	0	0	8
AT2G15660	0	0	0	0	0	0	0	0	8
AT2G15710	0	0	0	0	0	0	0	0	8
AT2G15740	0	0	0	0	0	0	0	0	8
AT2G15770	0	0	0	0	0	0	0	0	8
AT2G15780	0	0	0	0	0	0	0	0	8
AT2G16005	0	0	0	0	0	0	0	0	8
AT2G16015	0	0	0	0	0	0	0	0	8
AT2G16016	0	0	0	0	0	0	0	0	8
AT2G16018	0	0	0	0	0	0	0	0	8
AT2G16019	0	0	0	0	0	0	0	0	8
AT2G16020	0	0	0	0	0	0	0	0	8
AT2G16030	0	0	0	0	0	0	0	0	8
AT2G16040	0	0	0	0	0	0	0	0	8
AT2G16120	0	0	0	0	0	0	0	0	8
AT2G16130	0	0	0	0	0	0	0	0	8
AT2G16190	0	0	0	0	0	0	0	0	8
AT2G16200	0	0	0	0	0	0	0	0	8
AT2G16210	0	0	0	0	0	0	0	0	8
AT2G16220	0	0	0	0	0	0	0	0	8
AT2G16225	0	0	0	0	0	0	0	0	8
AT2G16230	0	0	0	0	0	0	0	0	8
AT2G16290	0	0	0	0	0	0	0	0	8
AT2G16300	0	0	0	0	0	0	0	0	8
AT2G16340	0	0	0	0	0	0	0	0	8
AT2G16490	0	0	0	0	0	0	0	0	8
AT2G16505	0	0	0	0	0	0	0	0	8
AT2G16520	0	0	0	0	0	0	0	0	8
AT2G16535	0	0	0	0	0	0	0	0	8
AT2G16575	0	0	0	0	0	0	0	0	8
AT2G16586	0	0	0	0	0	0	0	0	8
AT2G16592	0	0	0	0	0	0	0	0	8
AT2G16594	0	0	0	0	0	0	0	0	8
AT2G16620	0	0	0	0	0	0	0	0	8
AT2G16676	0	0	0	0	0	0	0	0	8
AT2G16730	0	0	0	0	0	0	0	0	8
AT2G16810	0	0	0	0	0	0	0	0	8
AT2G16835	0	0	0	0	0	0	0	0	8
AT2G16960	0	0	0	0	0	0	0	0	8
AT2G16970	0	0	0	0	0	0	0	0	8
AT2G17000	0	0	0	0	0	0	0	0	8
